id,,,RIL_1,RIL_103,RIL_104,RIL_113,RIL_115,RIL_12,RIL_123,RIL_124,RIL_131,RIL_136,RIL_143,RIL_146,RIL_147,RIL_15,RIL_150,RIL_154,RIL_155,RIL_16,RIL_164,RIL_166,RIL_171,RIL_174,RIL_175,RIL_176,RIL_182,RIL_183,RIL_184,RIL_187,RIL_190,RIL_193,RIL_198,RIL_199,RIL_2,RIL_201,RIL_204,RIL_205,RIL_206,RIL_207,RIL_208,RIL_21,RIL_211,RIL_212,RIL_213,RIL_215,RIL_222,RIL_223,RIL_225,RIL_228,RIL_229,RIL_23,RIL_232,RIL_234,RIL_235,RIL_240,RIL_242,RIL_243,RIL_248,RIL_25,RIL_250,RIL_251,RIL_253,RIL_255,RIL_256,RIL_259,RIL_264,RIL_265,RIL_267,RIL_268,RIL_270,RIL_277,RIL_281,RIL_282,RIL_284,RIL_285,RIL_288,RIL_289,RIL_290,RIL_294,RIL_30,RIL_300,RIL_301,RIL_303,RIL_308,RIL_31,RIL_311,RIL_318,RIL_325,RIL_329,RIL_332,RIL_337,RIL_339,RIL_340,RIL_341,RIL_344,RIL_346,RIL_347,RIL_353,RIL_354,RIL_355,RIL_357,RIL_359,RIL_36,RIL_360,RIL_363,RIL_373,RIL_376,RIL_380,RIL_39,RIL_42,RIL_46,RIL_53,RIL_60,RIL_63,RIL_65,RIL_66,RIL_69,RIL_7,RIL_70,RIL_73,RIL_76,RIL_80,RIL_89,RIL_9,RIL_93
A03x6386360,A03,37.9304,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,-,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x6417941,A03,38.35186931,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x6438843,A03,38.76123693,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x6622094,A03,39.59035964,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x7347941,A03,41.29229375,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x8080092,A03,42.12141646,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x8109794,A03,42.53079018,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x8169851,A03,42.9403752,BB,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x8249284,A03,43.34880626,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x8382099,A03,45.05073601,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x8429428,A03,46.30988329,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x8538596,A03,47.13921285,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x8743700,A03,47.57825598,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,-,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x8812715,A03,48.01725245,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,-,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x8927035,A03,48.90839736,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,-,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x8966639,A03,49.34739383,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,-,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,AA
A03x9043360,A03,49.78661747,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,-,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA
A03x9208458,A03,50.22584111,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,-,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA
A03x9233927,A03,50.66506475,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,-,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA
A03x9334213,A03,51.10406122,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,-,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA
A03x9453646,A03,51.9949747,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,-,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA
A03x9519345,A03,52.88588832,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,-,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA
A03x9829397,A03,53.32440171,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,-,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA
A03x9953796,A03,54.15320711,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,AA
A03x10362678,A03,56.29867887,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA
A03x10573020,A03,56.70598646,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA
A03x10583907,A03,57.11394424,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA
A03x10645630,A03,57.94085073,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA
A03x10699747,A03,58.34880929,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA
A03x10739121,A03,58.75697738,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA
A03x10838879,A03,59.16514624,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA
A03x10877209,A03,59.5731048,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA
A03x11036908,A03,60.40001129,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA
A03x11077854,A03,60.80796985,BB,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA
